trade_id,exit_bar_index,exit_date,exit_ret
318,9,2022-03-28T00:00:00,0.3947755598970162
319,8,2022-03-28T00:00:00,0.0603378766167894
320,9,2022-04-05T00:00:00,0.4748052422303368
321,6,2022-04-06T00:00:00,0.1731379396806824
322,4,2022-04-05T00:00:00,0.2508778998674543
323,9,2022-07-23T00:00:00,0.7485657240308461
324,9,2022-08-03T00:00:00,0.7804970922380265
325,9,2023-01-14T00:00:00,0.6055641978306039
326,9,2023-01-29T00:00:00,1.0233331648531503
327,9,2023-02-09T00:00:00,0.0930482478080865
328,7,2023-02-09T00:00:00,0.0433618230624985
329,9,2023-02-23T00:00:00,0.1340351333632155
330,9,2023-02-27T00:00:00,0.7121490637491263
331,5,2023-02-25T00:00:00,0.1682027915535484
332,5,2023-03-03T00:00:00,0.1031336376959475
333,9,2023-03-19T00:00:00,0.5803377234313183
334,9,2023-03-20T00:00:00,0.4447991266425111
335,8,2023-03-19T00:00:00,0.1168899676117234
336,4,2023-10-21T00:00:00,0.2777580508622534
337,4,2023-10-25T00:00:00,0.3145414370904664
338,5,2023-10-27T00:00:00,0.2645948760385175
339,9,2023-11-03T00:00:00,1.8332441835524904
340,4,2023-10-31T00:00:00,0.0516853437045443
341,9,2023-11-06T00:00:00,0.6324871386428492
342,9,2023-11-07T00:00:00,1.403661546549885
343,9,2023-11-11T00:00:00,0.7093660787622691
344,5,2023-11-11T00:00:00,-0.0469872769223902
345,4,2023-11-11T00:00:00,0.2575757325208072
346,9,2023-12-02T00:00:00,1.0135134191755355
347,8,2023-12-07T00:00:00,1.594132399102372
348,5,2023-12-05T00:00:00,0.9230768369723892
349,4,2023-12-07T00:00:00,0.3398996816217099
350,9,2023-12-18T00:00:00,0.9121550035460092
351,6,2023-12-17T00:00:00,0.0553394665191098
352,6,2023-12-19T00:00:00,0.2567861660282609
353,9,2023-12-31T00:00:00,0.5010504250093404
354,9,2024-02-23T00:00:00,1.3981035134598745
355,9,2024-02-23T00:00:00,1.009244437011731
356,9,2024-02-26T00:00:00,0.7829560314088699
357,9,2024-02-27T00:00:00,0.45436374415934
358,9,2024-03-05T00:00:00,0.4074832553923682
359,9,2024-03-07T00:00:00,0.7821099815150487
360,5,2024-03-05T00:00:00,0.5128875162940452
361,9,2024-03-13T00:00:00,0.3741621101157797
362,4,2024-03-10T00:00:00,0.0996904900527944
363,9,2024-03-31T00:00:00,0.7841203837971926
364,6,2024-04-03T00:00:00,0.0525763638825322
