date,equity,drawdown,equity_norm_100,log10_equity
2023-11-02,1.3295933392896956e+58,0.0,1.0721997578601915e+60,58.12371883081054
2023-11-06,1.267119368862325e+58,-0.0469872769223903,1.0218200109214948e+60,58.10281752948194
2023-11-07,1.5934985684883413e+58,0.0,1.2850160487390182e+60,58.2023516776636
2023-11-23,3.2085307510882816e+58,0.0,2.587397057991937e+60,58.50630620599715
2023-11-29,8.323353574914379e+58,0.0,6.712050537479043e+60,58.920298343794634
2023-11-30,1.6006448465849172e+59,0.0,1.2907788917214023e+61,59.20429498071458
2023-12-03,2.144703520328561e+59,0.0,1.7295142260615302e+61,59.3313672646398
2023-12-09,4.101005567518999e+59,0.0,3.30709928106756e+61,59.61289035888542
2023-12-11,4.327953027817399e+59,0.0,3.4901123910075693e+61,59.63628253863492
2023-12-13,5.439311492581033e+59,0.0,4.38632497090213e+61,59.735543930231884
2023-12-22,8.164680827696948e+59,0.0,6.584094961801724e+61,59.911939212039094
2024-02-14,1.957974977917853e+60,0.0,1.5789341260850177e+62,60.291807137404994
2024-02-14,3.9340503321896115e+60,0.0,3.172464609244299e+62,60.594839911976905
2024-02-17,7.014238767643537e+60,0.0,5.656364909483307e+62,60.84598054536429
2024-02-18,1.020125455653765e+61,0.0,8.226412048087651e+62,61.008653584847934
2024-02-25,1.435809497232184e+61,0.0,1.1578537209641406e+63,61.15709682166869
2024-02-27,2.558770436571579e+61,0.0,2.0634226732645345e+63,61.408031324338786
2024-02-29,3.871131850551405e+61,0.0,3.1217264032200008e+63,61.58783796361855
2024-03-04,5.319562712290122e+61,0.0,4.2897581414529394e+63,61.725875933151265
2024-03-06,5.849872525944897e+61,0.0,4.717406232782348e+63,61.76714640251262
2024-03-22,1.0436876816153462e+62,0.0,8.416420618558911e+63,62.01857055762836
2024-03-28,1.098560984943671e+62,0.0,8.858925411588712e+63,62.040824171123944
2024-03-28,1.7176526971696358e+62,0.0,1.3851354031128465e+64,62.23493535568233
2024-04-03,2.1307748259769644e+62,0.0,1.7182819625793222e+64,62.328537557174236
2024-04-05,2.4487091034758847e+62,0.0,1.9746679155443917e+64,62.38893719579889
2024-07-23,2.892613400530888e+62,0.0,2.332637578712034e+64,62.46129039381547
2024-09-25,4.526225679002234e+62,0.0,3.650001796518767e+64,62.6557362042148
2024-10-09,7.190749200004088e+62,0.0,5.798705004942785e+64,62.85677414163139
2024-10-27,6.211611955989763e+62,-0.1361662348081571,5.00911717765651e+64,62.79320431720523
2024-11-03,8.27276976191614e+62,0.0,6.671259153793764e+64,62.91765093771783
2024-11-09,7.772205796671752e+62,-0.0605074212930167,6.267598465620271e+64,62.890544291564346
2024-11-15,9.716283088084852e+62,0.0,7.835325333316665e+64,62.987500159673864
2024-11-19,9.644925686083288e+62,-0.0073441048757698,7.777781882333012e+64,62.984298885764424
2024-11-20,1.3163412043956233e+63,0.0,1.0615130799078592e+65,63.11936847588852
2024-11-20,1.774097632738418e+63,0.0,1.4306532651996212e+65,63.248977516393566
2024-11-20,2.3884947432421904e+63,0.0,1.92611034492903e+65,63.3781242897963
2024-11-25,2.7142421618726287e+63,0.0,2.188796907096772e+65,63.43364859235589
2024-11-29,4.791135890413621e+63,0.0,3.8636285169126294e+65,63.680438488875225
2024-12-05,4.7809936968153154e+63,-0.0021168661942148,3.8554497323181735e+65,63.67951817112935
2024-12-05,6.317821275021191e+63,0.0,5.094765625781882e+65,63.80056733597718
2024-12-10,1.7487204919682772e+64,0.0,1.4101888394350752e+66,64.2427203992463
2024-12-14,2.0631560179403969e+64,0.0,1.6637533578840444e+66,64.31453207100203
